ID,serving
5389135,2.0
5392654,1.0
5402505,1.0
5405319,1.0
5424227,1.0
5426099,1.0
5431618,1.0
5439631,0.5
5439667,1.0
5447197,1.0
5453144,1.0
5454304,1.0
5458841,0.5
5458926,1.0
5459770,2.0
5461247,1.0
5476133,1.0
5479616,2.0
5499957,1.0
5501753,1.0
5501970,1.0
5502586,1.0
5504400,1.0
5506076,1.0
5511558,1.0
5512967,1.0
5519860,1.0
5528231,2.0
5534010,1.0
5537187,1.0
5537870,3.0
5538130,1.0
5538202,1.0
5542656,1.0
5543686,1.0
5544145,1.0
5546820,2.0
5553327,1.0
5554149,1.0
5567217,1.0
5567347,1.0
5570166,1.0
5570676,1.0
5572461,1.0
5581084,1.0
5601382,1.0
5614485,2.0
5632351,1.0
5634502,2.0
5634943,1.0
5649630,1.0
5664593,2.0
5665919,1.0
5670851,1.0
5679450,1.0
5681313,1.0
5686539,1.0
5687347,1.0
5692019,1.0
5704274,1.0
5704405,1.0
5707996,1.0
5709605,1.0
5726819,1.0
5732953,1.0
5736813,1.0
5747805,1.0
5753918,1.0
5757460,1.0
5757650,1.0
5760772,1.0
5761722,1.0
5772258,1.0
5777526,1.0
5787074,1.0
5789612,1.0
5791766,1.0
5793350,1.0
5793690,2.0
5794124,1.0
5802285,1.0
5807279,1.0
5811146,1.0
5814133,1.0
5816567,1.0
5820711,1.0
5835692,1.0
5835993,2.0
5837468,1.0
5841629,1.0
5841946,1.0
5844884,1.0
5846672,1.0
5853006,1.0
5863221,1.0
5864289,1.0
5869855,1.0
5870912,1.0
5871407,1.0
5873388,1.0
5879642,1.0
5882731,3.0
5886845,1.0
5894675,1.0
5898411,2.0
5903190,1.0
5912530,1.0
5915255,1.0
5924013,1.0
5924900,1.0
5926072,1.0
5929718,1.0
5934449,1.0
5938838,1.0
5943657,1.0
5946053,1.0
5948564,1.0
5950475,1.0
5952594,0.5
5953110,1.0
5953785,1.0
5968760,1.0
5971338,2.0
5972151,1.0
5978159,1.0
5983262,1.0
5999053,1.0
6007162,1.0
6012675,1.0
6019636,1.0
6021428,0.5
