ID,serving
4332306,1.0
4335227,2.0
4335613,1.0
4350387,1.0
4355315,1.0
4361691,1.0
4363713,1.0
4381760,1.0
4382740,1.0
4387221,1.0
4394236,1.0
4399527,1.0
4401796,2.0
4402713,1.0
4413254,1.0
4413631,2.0
4414627,1.0
4419831,1.0
4420555,1.0
4431982,1.0
4434766,1.0
4440635,1.0
4444388,1.0
4459874,1.0
4483543,1.0
4485127,2.0
4497954,1.0
4500573,2.0
4508041,1.0
4509174,1.0
4529621,1.0
4532852,1.0
4540830,1.0
4558336,4.0
4559672,1.0
4562348,1.0
4573897,1.0
4580172,1.0
4589235,2.0
4589947,1.0
4599239,2.0
4604042,2.0
4606877,1.0
4619964,1.0
4649493,1.0
4655955,1.0
4657287,1.0
4666084,1.0
4693568,1.0
4696796,1.0
4702535,1.0
4714125,1.0
4726184,0.5
4730187,1.0
4732550,1.0
4743086,1.0
4762196,2.0
4764960,1.0
4773284,3.0
4796494,1.0
4807083,2.0
4809960,2.0
4810329,1.0
4810333,1.0
4833771,1.0
4837309,1.0
4840877,1.0
4848692,1.0
4853756,1.0
4855659,1.0
4857566,1.0
4862363,1.0
4862675,1.0
4882691,1.0
4896242,2.0
4905295,1.0
4908820,2.0
4910503,1.0
4913504,1.0
4930943,2.0
4951165,2.0
4952567,1.0
4957729,1.0
4973912,2.0
4978148,2.0
4978314,1.0
4981575,1.0
4981883,1.0
4982896,1.0
4983038,1.0
4994739,2.0
5004332,1.0
5007061,1.0
5009488,1.0
5014033,1.0
5024580,1.0
5025996,1.0
5058501,1.0
5071946,1.0
5095038,1.0
5099528,1.0
5101413,1.0
5113376,1.0
5118230,1.0
5122817,1.0
5131560,1.0
5188314,1.0
5189619,1.0
5190492,2.0
5200823,1.0
5203234,1.0
5204312,2.0
5208944,1.0
5210191,1.0
5214013,1.0
5246699,1.0
5251594,1.0
5266900,1.0
5268139,1.0
5269303,1.0
5274476,2.0
5275206,1.0
5290497,1.0
5293368,3.0
5294653,1.0
5301662,1.0
5308310,1.0
5317557,1.0
5323397,1.0
5323424,1.0
5327454,1.0
5328074,1.0
5336358,1.0
5339799,2.0
5342657,1.0
5351511,1.0
5356285,1.0
5361491,1.0
5369401,1.0
5372432,1.0
5373263,1.0
5373742,1.0
5375771,2.0
5387497,1.0
5436289,3.0
5447758,1.0
5470749,2.0
5473301,1.0
5483896,1.0
5501537,2.0
5505917,1.0
5507932,1.0
5518423,1.0
5523307,1.0
5545912,1.0
5548647,1.0
5550384,2.0
5563147,2.0
5567080,2.0
5571070,1.0
5574608,1.0
5597321,1.0
5600162,3.0
5615787,1.0
5616470,1.0
5617523,1.0
5631245,1.0
5633495,1.0
5635162,1.0
5637039,1.0
5644010,1.0
5651479,1.0
5652332,1.0
5664930,1.0
5689440,2.0
5692094,1.0
5693332,1.0
5696746,1.0
5726444,1.0
5758023,1.0
5766350,3.0
5770602,1.0
5780225,1.0
5782601,1.0
5783662,2.0
5793751,1.0
5795482,2.0
5801538,1.0
5802525,1.0
5806826,1.0
5818678,1.0
5841862,2.0
5844863,1.0
5848559,1.0
5854424,1.0
5868912,1.0
5878164,1.0
5882882,1.0
5890390,1.0
5893615,1.0
5894191,1.0
5895977,1.0
5896007,1.0
5897691,1.0
